OBJECTID,Dato_OG,Date_text,Date,Time,Time_24,TimeCategory,Year,Kommune,Stedfesting,Art,Kjonn,Alder,arsak,Utfall,Fallvilt_ID,UTM33_ost,UTM33_nord,NEAR_FID,NEAR_DIST,Naermest fartssone,
127,1/29/2023 1:25,January-23,1/29/2023,1:25:00,1,AM,2023,3022 Frogn,Nesoddveien v/Sondre Dal,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1255898,257845.1798,6629674.765,8,4.841375105,70,
2683,12/28/2019 1:25,December-19,12/28/2019,1:25:09,1,AM,2019,3026 Aurskog-Holand,Halabekk ,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1174688,296989.4618,6635923.983,85,1.193092313,60,
1666,5/23/2021 1:25,May-21,5/23/2021,1:25:10,1,AM,2021,3022 Frogn,asveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1215379,255825.468,6621765.577,42,4.475639744,70,
5561,1/29/2016 1:30,January-16,1/29/2016,1:30:00,1,AM,2016,3033 Ullensaker,Nordkisa,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1073871,292800,6677958,27,1.132290278,40,
3126,5/24/2019 1:30,May-19,5/24/2019,1:30:00,1,AM,2019,3001 Halden,Veden,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1160193,296449,6560558,164,0.335877287,50,
3601,10/20/2018 1:30,October-18,10/20/2018,1:30:00,1,AM,2018,3004 Fredrikstad,kjerre   o,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1141665,259261,6578527,120,5.812790316,50,
5581,1/14/2016 1:30,January-16,1/14/2016,1:30:00,1,AM,2016,3025 Asker,Storsandveien 37,Radyr,Hann,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1066662,252219,6620458,203,1.371253156,50,
6810,10/20/2013 1:30,October-13,10/20/2013,1:30:00,1,AM,2013,3001 Halden,Brekkerod,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1042177,292928,6562428,150,0.54430186,50,
634,7/14/2022 1:30,July-22,7/14/2022,1:30:00,1,AM,2022,3026 Aurskog-Holand,Eidslia,Radyr,Ukjent,Kalv/arsunge,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1244243,309238.6661,6642887.371,234,1.289982672,60,
1035,12/28/2021 1:30,December-21,12/28/2021,1:30:00,1,AM,2021,3037 Hurdal,ostsidevegen ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1228972,284223.2517,6705328.911,99,0.302904438,60,
2886,10/15/2019 1:30,October-19,10/15/2019,1:30:00,1,AM,2019,3027 Raelingen,Fjellstad,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1168928,281332.3779,6642525.171,298,0.120272817,60,
3052,7/4/2019 1:30,July-19,7/4/2019,1:30:00,1,AM,2019,3003 Sarpsborg,Fv 110. Ronning,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1162931,280598.2133,6569647.721,319,0.293466814,60,
5111,10/12/2016 1:30,October-16,10/12/2016,1:30:00,1,AM,2016,3003 Sarpsborg,Rv. 110 Ronningen N,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1083056,280574,6569647,319,0.147451963,60,
5564,1/27/2016 1:30,January-16,1/27/2016,1:30:00,1,AM,2016,3019 Vestby,vestby,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1076756,259885,6615267,112,9.989640389,60,
6251,11/30/2014 1:30,November-14,11/30/2014,1:30:00,1,AM,2014,3004 Fredrikstad,viker  o,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1048532,264988,6569285,164,1.093425674,60,
6968,6/7/2013 1:30,June-13,6/7/2013,1:30:00,1,AM,2013,3001 Halden,Remmen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1042082,291222,6560351,153,2.147006066,60,
2536,4/19/2020 1:30,April-20,4/19/2020,1:30:00,1,AM,2020,3011 Hvaler,Bekkene,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1187146,266491.3239,6557876.538,63,1.254862065,70,
3741,8/13/2018 1:30,August-18,8/13/2018,1:30:00,1,AM,2018,3022 Frogn,Garderveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1134949,258384,6632657,7,3.394857371,70,
5374,5/29/2016 1:30,May-16,5/29/2016,1:30:00,1,AM,2016,3014 Indre ostfold,Fossum bro,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1077742,279931,6614016,19,0.256643785,70,
724,6/2/2022 1:30,June-22,6/2/2022,1:30:00,1,AM,2022,3014 Indre ostfold,huseby,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1240265,288348.3226,6602530.33,209,0.550945446,80,
1395,9/16/2021 1:30,September-21,9/16/2021,1:30:00,1,AM,2021,3036 Nannestad,Eltonasen 120 mot Nannestad ,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1221106,279160.0538,6673817.636,59,9.38081446,80,
1575,6/20/2021 1:30,June-21,6/20/2021,1:30:00,1,AM,2021,3014 Indre ostfold,Tofshus,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1216919,273899.9408,6618900.991,205,1.874497081,80,
3080,6/21/2019 1:30,June-19,6/21/2019,1:30:00,1,AM,2019,3022 Frogn,Havsjodalen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1162359,255658,6627947,15,1.962932859,80,
3162,5/11/2019 1:30,May-19,5/11/2019,1:30:00,1,AM,2019,3004 Fredrikstad,saltnes o,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1173494,258398.2368,6579432.199,115,7.802321748,80,
3510,11/22/2018 1:30,November-18,11/22/2018,1:30:00,1,AM,2018,3019 Vestby,ek,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1142989,259212,6605549,179,6.880076153,80,
3568,11/4/2018 1:30,November-18,11/4/2018,1:30:00,1,AM,2018,3030 Lillestrom,Valsmoen,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1157674,291148,6658235,56,22.86508045,80,
3707,9/5/2018 1:30,September-18,9/5/2018,1:30:00,1,AM,2018,3001 Halden,Stumberg,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1158061,295608,6555603,189,0.347336542,80,
3798,7/16/2018 1:30,July-18,7/16/2018,1:30:00,1,AM,2018,3023 Nesodden,Bleksli,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1139614,254857,6638640,88,9.123202069,80,
3845,6/22/2018 1:30,June-18,6/22/2018,1:30:00,1,AM,2018,3015 Skiptvet,Gjerstad sletta,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1155718,280379,6596166,128,2.541217183,80,
4128,1/23/2018 1:30,January-18,1/23/2018,1:30:00,1,AM,2018,3026 Aurskog-Holand,Slorbakk,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1129435,303337,6638788,79,1.393370519,80,
4340,10/30/2017 1:30,October-17,10/30/2017,1:30:00,1,AM,2017,3004 Fredrikstad,mossik nord,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1109064,262444,6576203,101,7.246819804,80,
4560,7/2/2017 1:30,July-17,7/2/2017,1:30:00,1,AM,2017,3026 Aurskog-Holand,"Steinsrud,Aurskog",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1102913,296541,6651128,4,1.02531349,80,
4809,2/14/2017 1:30,February-17,2/14/2017,1:30:00,1,AM,2017,3019 Vestby,vinaes,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1096396,259724,6607453,164,0.907139517,80,
5273,7/20/2016 1:30,July-16,7/20/2016,1:30:00,1,AM,2016,3001 Halden,Berger,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1098061,295473,6556056,189,4.540472048,80,
5807,9/26/2015 1:30,September-15,9/26/2015,1:30:00,1,AM,2015,3036 Nannestad,Eltonasen,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1070643,279179,6673829,59,0.177255544,80,
6014,5/14/2015 1:30,May-15,5/14/2015,1:30:00,1,AM,2015,3019 Vestby,saner,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1076669,259642,6606766,179,18.02530375,80,
6045,5/2/2015 1:30,May-15,5/2/2015,1:30:00,1,AM,2015,3004 Fredrikstad,Torsnesveien,Radyr,Ukjent,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1060564,271074,6568961,210,1.714965059,80,
6497,7/1/2014 1:30,July-14,7/1/2014,1:30:00,1,AM,2014,3026 Aurskog-Holand,"Brangerud, Fosser",Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1087046,303059,6637463,79,2.555099892,80,
6912,7/20/2013 1:30,July-13,7/20/2013,1:30:00,1,AM,2013,3020 Nordre Follo,Lokenveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1060333,267990,6625270,29,5.455002132,80,
6962,6/12/2013 1:30,June-13,6/12/2013,1:30:00,1,AM,2013,3022 Frogn,Horgenmyra,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ukjent utfall,1032168,259519,6624112,46,6.95422938,80,
1045,12/25/2021 1:30,December-21,12/25/2021,1:30:10,1,AM,2021,3002 Moss,vestli,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1228702,254918.9416,6589917.449,131,3.319983851,80,
3134,5/21/2019 1:31,May-19,5/21/2019,1:31:00,1,AM,2019,3034 Nes,lundsveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ukjent utfall,1158980,302948,6665957,103,5.767750787,60,
1353,10/1/2021 1:32,October-21,10/1/2021,1:32:41,1,AM,2021,3023 Nesodden,skoklefaldsletta v/rundkjoringsskiltet,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1221688,257577.8691,6641957.053,16,4.862862052,60,
5874,8/6/2015 1:35,August-15,8/6/2015,1:35:00,1,AM,2015,3027 Raelingen,Longsdalen,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1062165,280075,6651149,20,45.69868707,60,
3444,12/19/2018 1:35,December-18,12/19/2018,1:35:00,1,AM,2018,3033 Ullensaker,Dalslinja,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1153544,287553,6685111,72,5.013815004,80,
414,10/20/2022 1:37,October-22,10/20/2022,1:37:00,1,AM,2022,3004 Fredrikstad,Evenrodveien ,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1247534,268180.6062,6575245.344,127,1.458088531,60,
1878,2/7/2021 1:39,February-21,2/7/2021,1:39:14,1,AM,2021,3022 Frogn,Fagerstrand veien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1208010,254622.4217,6627880.887,15,9.522270981,80,
4801,2/19/2017 1:40,February-17,2/19/2017,1:40:00,1,AM,2017,3036 Nannestad,Nannestadvegen 361,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1093410,279492,6684872,15,0.387176232,50,
1856,2/14/2021 1:40,February-21,2/14/2021,1:40:00,1,AM,2021,3030 Lillestrom,Sorvald,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1208657,287623.3245,6660243.681,64,3.573630549,60,
1722,5/8/2021 1:40,May-21,5/8/2021,1:40:00,1,AM,2021,3020 Nordre Follo,asveien FV 152,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1217112,265418.4668,6625762.512,6,5.494619827,70,
3369,1/23/2019 1:40,January-19,1/23/2019,1:40:00,1,AM,2019,3022 Frogn,Nesoddveien v/ Tussedumpa,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1148110,257756,6629427,8,6.294878118,70,
2376,7/10/2020 1:40,July-20,7/10/2020,1:40:00,1,AM,2020,3014 Indre ostfold,Huseby i Eidsberg,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1191674,288338.7408,6602489.132,209,6.015664816,80,
2217,9/27/2020 1:41,September-20,9/27/2020,1:41:00,1,AM,2020,3014 Indre ostfold,lekum,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1196228,287999.1256,6604473.524,178,4.703221875,60,
3858,6/16/2018 1:42,June-18,6/16/2018,1:42:00,1,AM,2018,3014 Indre ostfold,Fossum,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1143945,279994,6613898,19,1.670688887,70,
2687,12/26/2019 1:42,December-19,12/26/2019,1:42:04,1,AM,2019,3030 Lillestrom,bratatoppen ,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1174540,291641.6898,6657161.331,81,9.6898,60,
3930,5/12/2018 1:43,May-18,5/12/2018,1:43:00,1,AM,2018,3001 Halden,ostre li,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1131112,291676,6560479,124,5.000247053,50,
677,6/26/2022 1:44,June-22,6/26/2022,1:44:00,1,AM,2022,3025 Asker,morkvann,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1245431,247578.501,6622581.329,70,0.144153719,70,
1525,7/9/2021 1:44,July-21,7/9/2021,1:44:48,1,AM,2021,3014 Indre ostfold,rakkestadveien 375,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1217886,287833.1478,6607861.681,148,5.214821096,80,
5897,7/19/2015 1:45,July-15,7/19/2015,1:45:00,1,AM,2015,3002 Moss,Smedhus,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1064351,255093,6591533,107,1.954141228,50,
643,7/10/2022 1:45,July-22,7/10/2022,1:45:00,1,AM,2022,3001 Halden,obergveien.,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1242040,295817.3141,6559049.822,159,11.64100668,60,
4082,2/17/2018 1:45,February-18,2/17/2018,1:45:00,1,AM,2018,3025 Asker,Storsandveien 107-111,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1119821,252263,6618333,1,1.500338229,70,
1630,5/31/2021 1:45,May-21,5/31/2021,1:45:00,1,AM,2021,3004 Fredrikstad,Evenrodveien ,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1215875,268874.4618,6579197.315,133,1.74536248,80,
2238,9/18/2020 1:45,September-20,9/18/2020,1:45:00,1,AM,2020,3014 Indre ostfold,150 Nord for avkjoringen hobol kirke ,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1195938,270013.1834,6614994.053,121,17.32477063,80,
3927,5/13/2018 1:45,May-18,5/13/2018,1:45:00,1,AM,2018,3004 Fredrikstad,Enga gard,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1131134,267602,6566508,136,3.29632,80,
6993,5/25/2013 1:45,May-13,5/25/2013,1:45:00,1,AM,2013,3026 Aurskog-Holand,Hemnes gard,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1039133,298705,6626580,81,0.340791077,80,
7022,5/1/2013 1:45,May-13,5/1/2013,1:45:00,1,AM,2013,3004 Fredrikstad,Sattnes radegrense,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1032582,258391,6579428,115,14.854207,80,
2370,7/16/2020 1:45,July-20,7/16/2020,1:45:30,1,AM,2020,3014 Indre ostfold,Ringvoll,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1192020,265826.3,6610206,183,0.834436971,60,
5747,10/20/2015 1:46,October-15,10/20/2015,1:46:00,1,AM,2015,3004 Fredrikstad,Lundeskogen,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1063057,267472,6564578,147,5.645512963,60,
1645,5/28/2021 1:49,May-21,5/28/2021,1:49:00,1,AM,2021,3026 Aurskog-Holand,Liermasan ,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1215703,307416.021,6645122.251,176,2.649023322,80,
5492,3/16/2016 1:50,March-16,3/16/2016,1:50:00,1,AM,2016,3030 Lillestrom,Sorvald,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1079137,287645,6660228,64,2.35976255,60,
2935,9/28/2019 1:50,September-19,9/28/2019,1:50:00,1,AM,2019,3014 Indre ostfold,Hjelmark syd,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet etter ettersok,1167009,288623.8,6606498,148,21.05251394,80,
6498,6/30/2014 1:50,June-14,6/30/2014,1:50:00,1,AM,2014,3003 Sarpsborg,Rv 110. Brandstorp,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1044921,278092,6569842,177,1.828681733,80,
1506,7/18/2021 1:51,July-21,7/18/2021,1:51:39,1,AM,2021,3014 Indre ostfold,sekkelsten,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ukjent utfall,1218184,286554.1591,6609977.268,177,19.67065175,60,
4956,12/5/2016 1:52,December-16,12/5/2016,1:52:00,1,AM,2016,3033 Ullensaker,Hauerseter leir,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1096868,289301,6678265,50,3.964603945,50,
3749,8/11/2018 1:56,August-18,8/11/2018,1:56:00,1,AM,2018,3022 Frogn,fagerstrandveien,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1134867,254462,6628001,15,4.311154204,80,
1867,2/10/2021 2:00,February-21,2/10/2021,2:00:00,2,AM,2021,3001 Halden,Hovland,Radyr,Ukjent,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1234907,294834.1955,6557915.441,122,1.263759597,40,
3074,6/25/2019 2:00,June-19,6/25/2019,2:00:00,2,AM,2019,3017 Rade,Solberg,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1162475,259923,6587486,78,1.484602008,40,
3445,12/18/2018 2:00,December-18,12/18/2018,2:00:00,2,AM,2018,3003 Sarpsborg,Rv. 114 Gralumveien 52,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1144657,274443,6577163,53,0.074982886,40,
5499,3/8/2016 2:00,March-16,3/8/2016,2:00:00,2,AM,2016,3014 Indre ostfold,Vamma,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1074076,283172,6608535,196,6.769666088,50,
5677,11/22/2015 2:00,November-15,11/22/2015,2:00:00,2,AM,2015,3001 Halden,Lerdalen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1074193,292916,6562241,150,1.654748843,50,
6871,8/19/2013 2:00,August-13,8/19/2013,2:00:00,2,AM,2013,3021 as,Kroerveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ukjent utfall,1042491,264828,6620620,97,6.403163942,50,
686,6/19/2022 2:00,June-22,6/19/2022,2:00:00,2,AM,2022,3025 Asker,Basto,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1241093,247743.61,6629384.137,252,0.891108326,60,
867,3/19/2022 2:00,March-22,3/19/2022,2:00:00,2,AM,2022,3026 Aurskog-Holand,Mo ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1238962,296876.7865,6635963.4,85,9.675159523,60,
1401,9/12/2021 2:00,September-21,9/12/2021,2:00:00,2,AM,2021,3037 Hurdal,asand,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1220790,284362.6161,6704722.238,99,1.024043685,60,
1517,7/12/2021 2:00,July-21,7/12/2021,2:00:00,2,AM,2021,3030 Lillestrom,Frogner,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1217994,282250.7853,6660440.48,66,1.449207731,60,
2052,11/21/2020 2:00,November-20,11/21/2020,2:00:00,2,AM,2020,3011 Hvaler,Norenga,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1201038,264816.3361,6559152.684,211,0.104969748,60,
2109,10/31/2020 2:00,October-20,10/31/2020,2:00:00,2,AM,2020,3020 Nordre Follo,Vevelstadveien v/Fosstj.,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1203053,266483.961,6631107.469,56,0.349887388,60,
2110,10/31/2020 2:00,October-20,10/31/2020,2:00:00,2,AM,2020,3020 Nordre Follo,Vevelstadveien v/Fosstj.,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1203356,266484.6906,6631107.423,56,0.104866775,60,
2780,11/15/2019 2:00,November-19,11/15/2019,2:00:00,2,AM,2019,3003 Sarpsborg,Rv. 109 Oskar Pedersensvei,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1170774,278290.4598,6577010.701,167,0.146387423,60,
3874,6/5/2018 2:00,June-18,6/5/2018,2:00:00,2,AM,2018,3022 Frogn,Rundvollbakkene Frogn,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1143658,258500,6632093,207,0.549581054,60,
4292,11/14/2017 2:00,November-17,11/14/2017,2:00:00,2,AM,2017,3023 Nesodden,Skoklefallsletta,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1112910,257642,6641756,16,5.504044876,60,
4854,2/1/2017 2:00,February-17,2/1/2017,2:00:00,2,AM,2017,3033 Ullensaker,"Snippen, Mogreina",Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1097076,287543,6680460,5,3.410735114,60,
5296,7/2/2016 2:00,July-16,7/2/2016,2:00:00,2,AM,2016,3030 Lillestrom,Haglundsbrua,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1082701,293656,6656323,82,3.441739334,60,
5900,7/18/2015 2:00,July-15,7/18/2015,2:00:00,2,AM,2015,3004 Fredrikstad,Krakeroyveien 232 ,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1061891,267463,6564590,147,8.880585541,60,
6559,5/18/2014 2:00,May-14,5/18/2014,2:00:00,2,AM,2014,3014 Indre ostfold,Sulerud,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1048021,286719,6609782,177,3.271482221,60,
6625,3/15/2014 2:00,March-14,3/15/2014,2:00:00,2,AM,2014,3004 Fredrikstad,viker,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1040863,264904,6569121,164,2.132571476,60,
6942,6/24/2013 2:00,June-13,6/24/2013,2:00:00,2,AM,2013,3003 Sarpsborg,Fv. 581 Hasle,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1032415,281463,6581625,220,1.245150167,60,
2132,10/25/2020 2:00,October-20,10/25/2020,2:00:00,2,AM,2020,3011 Hvaler,Kalvehagen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1199493,266389.8131,6558001.082,63,0.157872827,70,
5189,9/4/2016 2:00,September-16,9/4/2016,2:00:00,2,AM,2016,3037 Hurdal,Hammeren,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1081109,284148,6702832,54,4.40829897,70,
5746,10/20/2015 2:00,October-15,10/20/2015,2:00:00,2,AM,2015,3014 Indre ostfold,Kolstadkrysset,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1064694,285304,6610415,22,1.65764531,70,
6218,12/14/2014 2:00,December-14,12/14/2014,2:00:00,2,AM,2014,3001 Halden,Tolvehaugen,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1056652,292783,6563788,52,1.358690294,70,
6404,9/23/2014 2:00,September-14,9/23/2014,2:00:00,2,AM,2014,3037 Hurdal,Hammersborg,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1046369,283992,6701758,14,0.459100845,70,
68,2/28/2023 2:00,February-23,2/28/2023,2:00:00,2,AM,2023,3014 Indre ostfold,Hjelmark/as,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1258704,288036.6662,6607452.543,148,2.242736772,80,
222,12/15/2022 2:00,December-22,12/15/2022,2:00:00,2,AM,2022,3015 Skiptvet,vister,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1263236,282708.9043,6603635.325,147,2.499200541,80,
576,8/8/2022 2:00,August-22,8/8/2022,2:00:00,2,AM,2022,3034 Nes,Vormsund,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1243778,301414.2877,6677335.323,64,0.202590129,80,
611,7/27/2022 2:00,July-22,7/27/2022,2:00:00,2,AM,2022,3003 Sarpsborg,Fredheim,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1242835,284545.4469,6565111.028,126,0.991907571,80,
636,7/13/2022 2:00,July-22,7/13/2022,2:00:00,2,AM,2022,3011 Hvaler,ovre Skipstad,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1242754,267519.0476,6553393.2,187,2.545267859,80,
856,3/26/2022 2:00,March-22,3/26/2022,2:00:00,2,AM,2022,3019 Vestby,son,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1235862,256486.3908,6605664.301,236,4.66622867,80,
1562,6/23/2021 2:00,June-21,6/23/2021,2:00:00,2,AM,2021,3016 Rakkestad,Nalemsletta,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1217187,289896.3866,6596218.348,113,9.164813562,80,
1931,1/16/2021 2:00,January-21,1/16/2021,2:00:00,2,AM,2021,3025 Asker,Tronstad ,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1205448,245330.1397,6609581.667,191,1.690183283,80,
